_time,cloudCover,humidity,precipitationIntensity,solarGHI,temperature,temperatureApparent,windSpeed
2022-07-12T20:30:00Z,100,72.5,0.0027,0,13.175,13.175,2.7375
2022-07-12T20:45:00Z,100,72,0.0054,0,13.16,13.16,2.5949999999999998
2022-07-12T21:00:00Z,100,71.5,0.008100000000000001,0,13.145,13.145,2.4525
2022-07-12T21:15:00Z,100,71,0.0108,0,13.13,13.13,2.31
2022-07-12T21:30:00Z,100,70.25,0.0081,0,13.175,13.175,2.3275
2022-07-12T21:45:00Z,100,69.5,0.0054,0,13.22,13.22,2.3449999999999998
2022-07-12T22:00:00Z,100,68.75,0.0026999999999999993,0,13.265,13.265,2.3625
2022-07-12T22:15:00Z,100,68,0,0,13.31,13.31,2.38
2022-07-12T22:30:00Z,100,67.75,0,0,13.31,13.31,2.38
2022-07-12T22:45:00Z,100,67.5,0,0,13.31,13.31,2.38
2022-07-12T23:00:00Z,100,67.25,0,0,13.31,13.31,2.38
2022-07-12T23:15:00Z,100,67,0,0,13.31,13.31,2.38
2022-07-12T23:30:00Z,100,66.75,0,0,13.2025,13.2025,2.4575
2022-07-12T23:45:00Z,100,66.5,0,0,13.095,13.095,2.535
2022-07-13T00:00:00Z,100,66.25,0,0,12.9875,12.9875,2.6125
2022-07-13T00:15:00Z,100,66,0,0,12.88,12.88,2.69
2022-07-13T00:30:00Z,100,66.25,0,0,12.785,12.785,2.69
2022-07-13T00:45:00Z,100,66.5,0,0,12.690000000000001,12.690000000000001,2.69
2022-07-13T01:00:00Z,100,66.75,0,0,12.595,12.595,2.69
2022-07-13T01:15:00Z,100,67,0,0,12.5,12.5,2.69
2022-07-13T01:30:00Z,90.75,67,0,0,12.4525,12.4525,2.72
2022-07-13T01:45:00Z,81.5,67,0,0,12.405000000000001,12.405000000000001,2.75
2022-07-13T02:00:00Z,72.25,67,0,0,12.3575,12.3575,2.7800000000000002
2022-07-13T02:15:00Z,63,67,0,0,12.31,12.31,2.81
2022-07-13T02:30:00Z,61,67.5,0,0.5425,12.2325,12.2325,2.8575
2022-07-13T02:45:00Z,59,68,0,1.085,12.155000000000001,12.155000000000001,2.9050000000000002
2022-07-13T03:00:00Z,57,68.5,0,1.6275,12.0775,12.0775,2.9525
2022-07-13T03:15:00Z,55,69,0,2.17,12,12,3
2022-07-13T03:30:00Z,54,69,0,6.2524999999999995,12.22,12.22,3.125
2022-07-13T03:45:00Z,53,69,0,10.334999999999999,12.44,12.44,3.25
2022-07-13T04:00:00Z,52,69,0,14.417499999999999,12.66,12.66,3.375
2022-07-13T04:15:00Z,51,69,0,18.5,12.88,12.88,3.5
2022-07-13T04:30:00Z,47.5,68.75,0,42.192499999999995,13.2075,13.2075,3.7024999999999997
2022-07-13T04:45:00Z,44,68.5,0,65.88499999999999,13.535,13.535,3.905
2022-07-13T05:00:00Z,40.5,68.25,0,89.5775,13.8625,13.8625,4.1075
2022-07-13T05:15:00Z,37,68,0,113.27,14.19,14.19,4.31
2022-07-13T05:30:00Z,33.5,67.25,0,145.6575,14.469999999999999,14.469999999999999,4.5775
2022-07-13T05:45:00Z,30,66.5,0,178.04500000000002,14.75,14.75,4.845
2022-07-13T06:00:00Z,26.5,65.75,0,210.4325,15.030000000000001,15.030000000000001,5.1125
2022-07-13T06:15:00Z,23,65,0,242.82,15.31,15.31,5.38
2022-07-13T06:30:00Z,35.25,64.75,0,209.885,15.515,15.515,5.5675
2022-07-13T06:45:00Z,47.5,64.5,0,176.95,15.719999999999999,15.719999999999999,5.755
2022-07-13T07:00:00Z,59.75,64.25,0,144.015,15.924999999999999,15.924999999999999,5.9425
2022-07-13T07:15:00Z,72,64,0,111.08,16.13,16.13,6.13
2022-07-13T07:30:00Z,79,63.75,0,84.9075,16.3475,16.3475,6.175
2022-07-13T07:45:00Z,86,63.5,0,58.735,16.564999999999998,16.564999999999998,6.22
2022-07-13T08:00:00Z,93,63.25,0,32.5625,16.7825,16.7825,6.265
2022-07-13T08:15:00Z,100,63,0,6.39,17,17,6.31
2022-07-13T08:30:00Z,88.5,61.25,0,76.305,17.4075,17.4075,6.265
2022-07-13T08:45:00Z,77,59.5,0,146.22,17.814999999999998,17.814999999999998,6.22
2022-07-13T09:00:00Z,65.5,57.75,0,216.13500000000002,18.2225,18.2225,6.175
2022-07-13T09:15:00Z,54,56,0,286.05,18.63,18.63,6.13
2022-07-13T09:30:00Z,53,54.5,0,311.0375,18.9425,18.9425,6.0675
2022-07-13T09:45:00Z,52,53,0,336.025,19.255,19.255,6.005
2022-07-13T10:00:00Z,51,51.5,0,361.0125,19.5675,19.5675,5.9425
2022-07-13T10:15:00Z,50,50,0,386,19.88,19.88,5.88
2022-07-13T10:30:00Z,48.25,49,0,414.695,20.13,20.13,5.91
2022-07-13T10:45:00Z,46.5,48,0,443.39,20.38,20.38,5.94
2022-07-13T11:00:00Z,44.75,47,0,472.085,20.63,20.63,5.97
2022-07-13T11:15:00Z,43,46,0,500.78,20.88,20.88,6
2022-07-13T11:30:00Z,37.25,45.5,0,512.5,21.0675,21.0675,5.9075
2022-07-13T11:45:00Z,31.5,45,0,524.22,21.255,21.255,5.8149999999999995
2022-07-13T12:00:00Z,25.75,44.5,0,535.9399999999999,21.4425,21.4425,5.7225
2022-07-13T12:15:00Z,20,44,0,547.66,21.63,21.63,5.63
2022-07-13T12:30:00Z,23.75,43.75,0,526.5174999999999,21.674999999999997,21.674999999999997,5.55
2022-07-13T12:45:00Z,27.5,43.5,0,505.375,21.72,21.72,5.47
2022-07-13T13:00:00Z,31.25,43.25,0,484.23249999999996,21.765,21.765,5.39
2022-07-13T13:15:00Z,35,43,0,463.09,21.81,21.81,5.31
2022-07-13T13:30:00Z,36.5,42.75,0,439.1375,21.905,21.905,5.2325
2022-07-13T13:45:00Z,38,42.5,0,415.18499999999995,22,22,5.154999999999999
2022-07-13T14:00:00Z,39.5,42.25,0,391.23249999999996,22.095,22.095,5.0775
2022-07-13T14:15:00Z,41,42,0,367.28,22.19,22.19,5
2022-07-13T14:30:00Z,43.5,41.75,0,340.30499999999995,22.19,22.19,4.97
2022-07-13T14:45:00Z,46,41.5,0,313.33,22.19,22.19,4.9399999999999995
2022-07-13T15:00:00Z,48.5,41.25,0,286.355,22.19,22.19,4.91
2022-07-13T15:15:00Z,51,41,0,259.38,22.19,22.19,4.88
2022-07-13T15:30:00Z,50,40.75,0,243.1675,22.1125,22.1125,4.755
2022-07-13T15:45:00Z,49,40.5,0,226.95499999999998,22.035,22.035,4.63
2022-07-13T16:00:00Z,48,40.25,0,210.7425,21.9575,21.9575,4.505
2022-07-13T16:15:00Z,47,40,0,194.53,21.88,21.88,4.38
2022-07-13T16:30:00Z,48.25,40.5,0,170.8725,21.66,21.66,4.2075
2022-07-13T16:45:00Z,49.5,41,0,147.215,21.439999999999998,21.439999999999998,4.035
2022-07-13T17:00:00Z,50.75,41.5,0,123.5575,21.22,21.22,3.8625
2022-07-13T17:15:00Z,52,42,0,99.9,21,21,3.69
2022-07-13T17:30:00Z,51,44.25,0,83.19,20.6575,20.6575,3.3
2022-07-13T17:45:00Z,50,46.5,0,66.48,20.314999999999998,20.314999999999998,2.91
2022-07-13T18:00:00Z,49,48.75,0,49.77,19.9725,19.9725,2.5199999999999996
2022-07-13T18:15:00Z,48,51,0,33.06,19.63,19.63,2.13
2022-07-13T18:30:00Z,54.25,53,0,25.3575,19.13,19.13,1.9249999999999998
2022-07-13T18:45:00Z,60.5,55,0,17.655,18.63,18.63,1.72
2022-07-13T19:00:00Z,66.75,57,0,9.952500000000004,18.13,18.13,1.515
2022-07-13T19:15:00Z,73,59,0,2.25,17.63,17.63,1.31
2022-07-13T19:30:00Z,75.25,59.25,0,1.6875,17.549999999999997,17.549999999999997,1.2325
2022-07-13T19:45:00Z,77.5,59.5,0,1.125,17.47,17.47,1.155
2022-07-13T20:00:00Z,79.75,59.75,0,0.5625,17.39,17.39,1.0775000000000001
2022-07-13T20:15:00Z,82,60,0,0,17.31,17.31,1
2022-07-13T20:30:00Z,75.25,60.5,0,0,17.232499999999998,17.232499999999998,0.9525
2022-07-13T20:45:00Z,68.5,61,0,0,17.155,17.155,0.905
2022-07-13T21:00:00Z,61.75,61.5,0,0,17.0775,17.0775,0.8575
2022-07-13T21:15:00Z,55,62,0,0,17,17,0.81
2022-07-13T21:30:00Z,53.25,62,0,0,16.9075,16.9075,0.81
2022-07-13T21:45:00Z,51.5,62,0,0,16.814999999999998,16.814999999999998,0.81
2022-07-13T22:00:00Z,49.75,62,0,0,16.7225,16.7225,0.81
2022-07-13T22:15:00Z,48,62,0,0,16.63,16.63,0.81
2022-07-13T22:30:00Z,54.5,62.75,0,0,16.4725,16.4725,0.8275
2022-07-13T22:45:00Z,61,63.5,0,0,16.314999999999998,16.314999999999998,0.845
2022-07-13T23:00:00Z,67.5,64.25,0,0,16.1575,16.1575,0.8625
2022-07-13T23:15:00Z,74,65,0,0,16,16,0.88
2022-07-13T23:30:00Z,77,64.5,0,0,16.0775,16.0775,0.9425
2022-07-13T23:45:00Z,80,64,0,0,16.155,16.155,1.005
2022-07-14T00:00:00Z,83,63.5,0,0,16.232499999999998,16.232499999999998,1.0675
2022-07-14T00:15:00Z,86,63,0,0,16.31,16.31,1.13
2022-07-14T00:30:00Z,85.25,62,0,0,16.3275,16.3275,1.0499999999999998
2022-07-14T00:45:00Z,84.5,61,0,0,16.345,16.345,0.97
2022-07-14T01:00:00Z,83.75,60,0,0,16.362499999999997,16.362499999999997,0.89
2022-07-14T01:15:00Z,83,59,0,0,16.38,16.38,0.81
2022-07-14T01:30:00Z,78.5,58.75,0,0,16.41,16.41,0.655
2022-07-14T01:45:00Z,74,58.5,0,0,16.44,16.44,0.5
2022-07-14T02:00:00Z,69.5,58.25,0,0,16.47,16.47,0.345
2022-07-14T02:15:00Z,65,58,0,0,16.5,16.5,0.19
2022-07-14T02:30:00Z,62.5,58.75,0,0.42249999999999993,16.2825,16.2825,0.2375
2022-07-14T02:45:00Z,60,59.5,0,0.8449999999999999,16.065,16.065,0.28500000000000003
2022-07-14T03:00:00Z,57.5,60.25,0,1.2674999999999998,15.8475,15.8475,0.3325
2022-07-14T03:15:00Z,55,61,0,1.69,15.63,15.63,0.38
2022-07-14T03:30:00Z,58,61.75,0,4.545,15.4425,15.4425,0.505
2022-07-14T03:45:00Z,61,62.5,0,7.4,15.255,15.255,0.63
2022-07-14T04:00:00Z,64,63.25,0,10.254999999999999,15.0675,15.0675,0.755
2022-07-14T04:15:00Z,67,64,0,13.11,14.88,14.88,0.88
2022-07-14T04:30:00Z,74.5,65.75,0,11.3125,15.3175,15.3175,0.8175
2022-07-14T04:45:00Z,82,67.5,0,9.515,15.754999999999999,15.754999999999999,0.755
2022-07-14T05:00:00Z,89.5,69.25,0,7.7175,16.1925,16.1925,0.6925
2022-07-14T05:15:00Z,97,71,0,5.92,16.63,16.63,0.63
2022-07-14T05:30:00Z,95.75,68,0,12.7175,17.395,17.395,0.5675
2022-07-14T05:45:00Z,94.5,65,0,19.515,18.16,18.16,0.505
2022-07-14T06:00:00Z,93.25,62,0,26.3125,18.925,18.925,0.4425
2022-07-14T06:15:00Z,92,59,0,33.11,19.69,19.69,0.38
2022-07-14T06:30:00Z,82,56.5,0,76.78,20.1125,20.1125,0.66
2022-07-14T06:45:00Z,72,54,0,120.45,20.535,20.535,0.9400000000000001
2022-07-14T07:00:00Z,62,51.5,0,164.12,20.9575,20.9575,1.2200000000000002
2022-07-14T07:15:00Z,52,49,0,207.79,21.38,21.38,1.5
2022-07-14T07:30:00Z,56,48.75,0,189.89749999999998,21.5675,21.5675,1.8275000000000001
2022-07-14T07:45:00Z,60,48.5,0,172.005,21.755,21.755,2.1550000000000002
2022-07-14T08:00:00Z,64,48.25,0,154.1125,21.9425,21.9425,2.4825
2022-07-14T08:15:00Z,68,48,0,136.22,22.13,22.13,2.81
2022-07-14T08:30:00Z,73.75,47.75,0,118.64750000000001,22.3175,22.3175,2.9525
2022-07-14T08:45:00Z,79.5,47.5,0,101.075,22.505,22.505,3.0949999999999998
2022-07-14T09:00:00Z,85.25,47.25,0,83.5025,22.6925,22.6925,3.2375
2022-07-14T09:15:00Z,91,47,0,65.93,22.88,22.88,3.38
2022-07-14T09:30:00Z,83,45.75,0,113.255,23.255,23.255,3.6925
2022-07-14T09:45:00Z,75,44.5,0,160.57999999999998,23.63,23.63,4.005
2022-07-14T10:00:00Z,67,43.25,0,207.905,24.005,24.005,4.3175
2022-07-14T10:15:00Z,59,42,0,255.23,24.38,24.38,4.63
2022-07-14T10:30:00Z,60.75,41,0,254.30499999999998,24.63,24.63,4.77
2022-07-14T10:45:00Z,62.5,40,0,253.38,24.88,24.88,4.91
2022-07-14T11:00:00Z,64.25,39,0,252.45499999999998,25.13,25.13,5.050000000000001
2022-07-14T11:15:00Z,66,38,0,251.53,25.38,25.38,5.19
2022-07-14T11:30:00Z,61.25,37,0,266.525,25.5675,25.5675,5.2675
2022-07-14T11:45:00Z,56.5,36,0,281.52,25.755,25.755,5.345000000000001
2022-07-14T12:00:00Z,51.75,35,0,296.515,25.9425,25.9425,5.4225
2022-07-14T12:15:00Z,47,34,0,311.51,26.13,26.13,5.5
2022-07-14T12:30:00Z,56.75,34.25,0,253.345,26.005,26.005,5.5775
2022-07-14T12:45:00Z,66.5,34.5,0,195.18,25.88,25.88,5.654999999999999
2022-07-14T13:00:00Z,76.25,34.75,0,137.01500000000001,25.755,25.755,5.7325
2022-07-14T13:15:00Z,86,35,0,78.85,25.63,25.63,5.81
2022-07-14T13:30:00Z,85.25,35,0,74.0175,25.4725,25.4725,5.654999999999999
2022-07-14T13:45:00Z,84.5,35,0,69.185,25.314999999999998,25.314999999999998,5.5
2022-07-14T14:00:00Z,83.75,35,0,64.3525,25.1575,25.1575,5.345000000000001
2022-07-14T14:15:00Z,83,35,0,59.52,25,25,5.19
2022-07-14T14:30:00Z,84.25,36.5,0,50.7575,24.75,24.75,4.737500000000001
2022-07-14T14:45:00Z,85.5,38,0,41.995000000000005,24.5,24.5,4.285
2022-07-14T15:00:00Z,86.75,39.5,0,33.2325,24.25,24.25,3.8325
2022-07-14T15:15:00Z,88,41,0,24.47,24,24,3.38
2022-07-14T15:30:00Z,86,42.25,0,26.822499999999998,23.7025,23.7025,3.41
2022-07-14T15:45:00Z,84,43.5,0,29.175,23.405,23.405,3.44
2022-07-14T16:00:00Z,82,44.75,0,31.527500000000003,23.107499999999998,23.107499999999998,3.47
2022-07-14T16:15:00Z,80,46,0,33.88,22.81,22.81,3.5
2022-07-14T16:30:00Z,77.5,47.5,0,35.785000000000004,22.685,22.685,2.8275
2022-07-14T16:45:00Z,75,49,0,37.69,22.56,22.56,2.1550000000000002
2022-07-14T17:00:00Z,72.5,50.5,0,39.595,22.435,22.435,1.4825
2022-07-14T17:15:00Z,70,52,0,41.5,22.31,22.31,0.81
2022-07-14T17:30:00Z,66.75,54,0,38.0125,22.185,22.185,0.685
2022-07-14T17:45:00Z,63.5,56,0,34.525,22.06,22.06,0.56
2022-07-14T18:00:00Z,60.25,58,0,31.0375,21.935,21.935,0.43500000000000005
2022-07-14T18:15:00Z,57,60,0,27.55,21.81,21.81,0.31
2022-07-14T18:30:00Z,56.5,61,0,21.6,21.155,21.155,0.4525
2022-07-14T18:45:00Z,56,62,0,15.65,20.5,20.5,0.595
2022-07-14T19:00:00Z,55.5,63,0,9.7,19.845,19.845,0.7375
2022-07-14T19:15:00Z,55,64,0,3.75,19.19,19.19,0.88
2022-07-14T19:30:00Z,51.75,64.5,0.03175,2.8125,18.8625,18.8625,0.8325
2022-07-14T19:45:00Z,48.5,65,0.0635,1.875,18.535,18.535,0.7849999999999999
2022-07-14T20:00:00Z,45.25,65.5,0.09525,0.9375,18.2075,18.2075,0.7374999999999999
2022-07-14T20:15:00Z,42,66,0.127,0,17.88,17.88,0.69
2022-07-14T20:30:00Z,56.5,67,0.13005,0,17.612499999999997,17.612499999999997,0.7999999999999999
2022-07-14T20:45:00Z,71,68,0.1331,0,17.345,17.345,0.9099999999999999
2022-07-14T21:00:00Z,85.5,69,0.13615,0,17.0775,17.0775,1.02
2022-07-14T21:15:00Z,100,70,0.1392,0,16.81,16.81,1.13
2022-07-14T21:30:00Z,96,68.75,0.10439999999999999,0,16.7025,16.7025,1.255
2022-07-14T21:45:00Z,92,67.5,0.0696,0,16.595,16.595,1.38
2022-07-14T22:00:00Z,88,66.25,0.0348,0,16.487499999999997,16.487499999999997,1.505
2022-07-14T22:15:00Z,84,65,0,0,16.38,16.38,1.63
2022-07-14T22:30:00Z,82.25,64.75,0.41302500000000003,0,16.4425,16.4425,1.38
2022-07-14T22:45:00Z,80.5,64.5,0.8260500000000001,0,16.505,16.505,1.13
2022-07-14T23:00:00Z,78.75,64.25,1.2390750000000001,0,16.5675,16.5675,0.88
2022-07-14T23:15:00Z,77,64,1.6521,0,16.63,16.63,0.63
2022-07-14T23:30:00Z,75.5,65,1.3533,0,16.549999999999997,16.549999999999997,0.63
2022-07-14T23:45:00Z,74,66,1.0545,0,16.47,16.47,0.63
2022-07-15T00:00:00Z,72.5,67,0.7557,0,16.39,16.39,0.63
2022-07-15T00:15:00Z,71,68,0.4569,0,16.31,16.31,0.63
2022-07-15T00:30:00Z,76.5,68.75,0.37884999999999996,0,16.2025,16.2025,1.0675
2022-07-15T00:45:00Z,82,69.5,0.30079999999999996,0,16.095,16.095,1.505
2022-07-15T01:00:00Z,87.5,70.25,0.22274999999999998,0,15.9875,15.9875,1.9425
2022-07-15T01:15:00Z,93,71,0.1447,0,15.88,15.88,2.38
2022-07-15T01:30:00Z,94.75,75.5,0.176025,0,15.7375,15.7375,2.1599999999999997
2022-07-15T01:45:00Z,96.5,80,0.20735,0,15.595,15.595,1.94
2022-07-15T02:00:00Z,98.25,84.5,0.23867500000000003,0,15.4525,15.4525,1.72
2022-07-15T02:15:00Z,100,89,0.27,0,15.31,15.31,1.5
2022-07-15T02:30:00Z,96.75,89.75,0.237825,0.16,15.2025,15.2025,1.2825
2022-07-15T02:45:00Z,93.5,90.5,0.20565,0.32,15.095,15.095,1.065
2022-07-15T03:00:00Z,90.25,91.25,0.173475,0.48000000000000004,14.9875,14.9875,0.8474999999999999
2022-07-15T03:15:00Z,87,92,0.1413,0.64,14.88,14.88,0.63
2022-07-15T03:30:00Z,90.25,93.25,0.10597500000000001,0.6325,14.755,14.755,0.9425
2022-07-15T03:45:00Z,93.5,94.5,0.07065,0.625,14.63,14.63,1.255
2022-07-15T04:00:00Z,96.75,95.75,0.035324999999999995,0.6174999999999999,14.505,14.505,1.5675
2022-07-15T04:15:00Z,100,97,0,0.61,14.38,14.38,1.88
2022-07-15T04:30:00Z,97.5,94.5,0,3.41,14.6925,14.6925,2.1925
2022-07-15T04:45:00Z,95,92,0,6.210000000000001,15.005,15.005,2.505
2022-07-15T05:00:00Z,92.5,89.5,0,9.01,15.3175,15.3175,2.8175
2022-07-15T05:15:00Z,90,87,0,11.81,15.63,15.63,3.13
2022-07-15T05:30:00Z,92.25,85.5,0,10.780000000000001,15.8175,15.8175,3.38
2022-07-15T05:45:00Z,94.5,84,0,9.75,16.005,16.005,3.63
2022-07-15T06:00:00Z,96.75,82.5,0,8.72,16.1925,16.1925,3.88
2022-07-15T06:15:00Z,99,81,0,7.69,16.38,16.38,4.13
2022-07-15T06:30:00Z,96,79.25,0,21.125,16.3325,16.3325,4.27
2022-07-15T06:45:00Z,93,77.5,0,34.559999999999995,16.285,16.285,4.41
2022-07-15T07:00:00Z,90,75.75,0,47.995,16.2375,16.2375,4.550000000000001
2022-07-15T07:15:00Z,87,74,0,61.43,16.19,16.19,4.69
2022-07-15T07:30:00Z,79.75,71.25,0,107.455,16.392500000000002,16.392500000000002,4.595000000000001
2022-07-15T07:45:00Z,72.5,68.5,0,153.48,16.595,16.595,4.5
2022-07-15T08:00:00Z,65.25,65.75,0,199.505,16.7975,16.7975,4.404999999999999
2022-07-15T08:15:00Z,58,63,0,245.53,17,17,4.31
2022-07-15T08:30:00Z,50.75,62,0,320.81,17.2025,17.2025,4.3575
2022-07-15T08:45:00Z,43.5,61,0,396.09000000000003,17.405,17.405,4.404999999999999
2022-07-15T09:00:00Z,36.25,60,0,471.37,17.607499999999998,17.607499999999998,4.4525
2022-07-15T09:15:00Z,29,59,0,546.65,17.81,17.81,4.5
2022-07-15T09:30:00Z,27,57.5,0,581.2825,17.982499999999998,17.982499999999998,4.5775
2022-07-15T09:45:00Z,25,56,0,615.915,18.155,18.155,4.654999999999999
2022-07-15T10:00:00Z,23,54.5,0,650.5474999999999,18.3275,18.3275,4.7325
2022-07-15T10:15:00Z,21,53,0,685.18,18.5,18.5,4.81
2022-07-15T10:30:00Z,18.25,52.25,0,704.4675,18.625,18.625,4.8275
2022-07-15T10:45:00Z,15.5,51.5,0,723.755,18.75,18.75,4.845
2022-07-15T11:00:00Z,12.75,50.75,0,743.0425,18.875,18.875,4.8625
2022-07-15T11:15:00Z,10,50,0,762.33,19,19,4.88
2022-07-15T11:30:00Z,10.5,49,0,759.6850000000001,19.125,19.125,4.8625
2022-07-15T11:45:00Z,11,48,0,757.04,19.25,19.25,4.845
2022-07-15T12:00:00Z,11.5,47,0,754.395,19.375,19.375,4.8275
2022-07-15T12:15:00Z,12,46,0,751.75,19.5,19.5,4.81
2022-07-15T12:30:00Z,15.5,45.75,0,713.0325,19.5,19.5,4.78
2022-07-15T12:45:00Z,19,45.5,0,674.315,19.5,19.5,4.75
2022-07-15T13:00:00Z,22.5,45.25,0,635.5975,19.5,19.5,4.720000000000001
2022-07-15T13:15:00Z,26,45,0,596.88,19.5,19.5,4.69
2022-07-15T13:30:00Z,25.75,45,0,568.105,19.4225,19.4225,4.675
2022-07-15T13:45:00Z,25.5,45,0,539.3299999999999,19.345,19.345,4.66
2022-07-15T14:00:00Z,25.25,45,0,510.55499999999995,19.267500000000002,19.267500000000002,4.645
2022-07-15T14:15:00Z,25,45,0,481.78,19.19,19.19,4.63
2022-07-15T14:30:00Z,26.25,44.75,0,449.9425,19.142500000000002,19.142500000000002,4.5675
2022-07-15T14:45:00Z,27.5,44.5,0,418.105,19.095,19.095,4.505
2022-07-15T15:00:00Z,28.75,44.25,0,386.26750000000004,19.0475,19.0475,4.4425
2022-07-15T15:15:00Z,30,44,0,354.43,19,19,4.38
2022-07-15T15:30:00Z,46.5,44.5,0,269.37,18.8275,18.8275,4.285
2022-07-15T15:45:00Z,63,45,0,184.31,18.655,18.655,4.1899999999999995
2022-07-15T16:00:00Z,79.5,45.5,0,99.24999999999997,18.482499999999998,18.482499999999998,4.095
2022-07-15T16:15:00Z,96,46,0,14.19,18.31,18.31,4
2022-07-15T16:30:00Z,97,47.25,0,15.6,18.03,18.03,3.8449999999999998
2022-07-15T16:45:00Z,98,48.5,0,17.009999999999998,17.75,17.75,3.69
2022-07-15T17:00:00Z,99,49.75,0,18.419999999999998,17.47,17.47,3.535
2022-07-15T17:15:00Z,100,51,0,19.83,17.19,17.19,3.38
2022-07-15T17:30:00Z,75.75,53.25,0,34.68,16.720000000000002,16.720000000000002,3.1125
2022-07-15T17:45:00Z,51.5,55.5,0,49.53,16.25,16.25,2.8449999999999998
2022-07-15T18:00:00Z,27.25,57.75,0,64.38,15.780000000000001,15.780000000000001,2.5775
2022-07-15T18:15:00Z,3,60,0,79.23,15.31,15.31,2.31
2022-07-15T18:30:00Z,3,63,0,61.727500000000006,14.6075,14.6075,2.14
2022-07-15T18:45:00Z,3,66,0,44.225,13.905000000000001,13.905000000000001,1.97
2022-07-15T19:00:00Z,3,69,0,26.722499999999997,13.2025,13.2025,1.7999999999999998
2022-07-15T19:15:00Z,3,72,0,9.22,12.5,12.5,1.63
2022-07-15T19:30:00Z,14.75,73.75,0,6.915000000000001,12.125,12.125,1.4725
2022-07-15T19:45:00Z,26.5,75.5,0,4.61,11.75,11.75,1.315
2022-07-15T20:00:00Z,38.25,77.25,0,2.3050000000000006,11.375,11.375,1.1575
2022-07-15T20:15:00Z,50,79,0,0,11,11,1
2022-07-15T20:30:00Z,38.75,79,0,0,10.845,10.845,0.97
2022-07-15T20:45:00Z,27.5,79,0,0,10.690000000000001,10.690000000000001,0.94
2022-07-15T21:00:00Z,16.25,79,0,0,10.535,10.535,0.91
2022-07-15T21:15:00Z,5,79,0,0,10.38,10.38,0.88
2022-07-15T21:30:00Z,23.25,79.5,0,0,10.2075,10.2075,0.8175
2022-07-15T21:45:00Z,41.5,80,0,0,10.035,10.035,0.755
2022-07-15T22:00:00Z,59.75,80.5,0,0,9.8625,9.8625,0.6925
2022-07-15T22:15:00Z,78,81,0,0,9.69,9.69,0.63
2022-07-15T22:30:00Z,63.25,81.25,0,0,9.55,9.55,0.63
2022-07-15T22:45:00Z,48.5,81.5,0,0,9.41,9.41,0.63
2022-07-15T23:00:00Z,33.75,81.75,0,0,9.27,9.27,0.63
2022-07-15T23:15:00Z,19,82,0,0,9.13,9.13,0.63
2022-07-15T23:30:00Z,23.25,82.25,0,0,9.005,9.005,0.63
2022-07-15T23:45:00Z,27.5,82.5,0,0,8.88,8.88,0.63
2022-07-16T00:00:00Z,31.75,82.75,0,0,8.755,8.755,0.63
2022-07-16T00:15:00Z,36,83,0,0,8.63,8.63,0.63
2022-07-16T00:30:00Z,31.75,83.75,0,0,8.425,8.425,0.645
2022-07-16T00:45:00Z,27.5,84.5,0,0,8.22,8.22,0.6599999999999999
2022-07-16T01:00:00Z,23.25,85.25,0,0,8.015,8.015,0.6749999999999999
2022-07-16T01:15:00Z,19,86,0,0,7.81,7.81,0.69
2022-07-16T01:30:00Z,15,85.75,0,0,7.765,7.765,0.6425
2022-07-16T01:45:00Z,11,85.5,0,0,7.72,7.72,0.595
2022-07-16T02:00:00Z,7,85.25,0,0,7.675,7.675,0.5475
2022-07-16T02:15:00Z,3,85,0,0,7.63,7.63,0.5
2022-07-16T02:30:00Z,2.75,85,0,1.1675,7.55,7.55,0.4525
2022-07-16T02:45:00Z,2.5,85,0,2.335,7.47,7.47,0.405
2022-07-16T03:00:00Z,2.25,85,0,3.5025,7.39,7.39,0.3575
2022-07-16T03:15:00Z,2,85,0,4.67,7.31,7.31,0.31
2022-07-16T03:30:00Z,1.5,85,0,18.195,7.56,7.56,0.3575
2022-07-16T03:45:00Z,1,85,0,31.72,7.8100000000000005,7.8100000000000005,0.405
2022-07-16T04:00:00Z,0.5,85,0,45.245000000000005,8.06,8.06,0.4525
2022-07-16T04:15:00Z,0,85,0,58.77,8.31,8.31,0.5
2022-07-16T04:30:00Z,0.5,83.5,0,91.475,9.030000000000001,9.030000000000001,0.5
2022-07-16T04:45:00Z,1,82,0,124.18,9.75,9.75,0.5
2022-07-16T05:00:00Z,1.5,80.5,0,156.885,10.469999999999999,10.469999999999999,0.5
2022-07-16T05:15:00Z,2,79,0,189.59,11.19,11.19,0.5
2022-07-16T05:30:00Z,2.25,76.25,0,228.13,11.7375,11.7375,0.75
2022-07-16T05:45:00Z,2.5,73.5,0,266.67,12.285,12.285,1
2022-07-16T06:00:00Z,2.75,70.75,0,305.21000000000004,12.832500000000001,12.832500000000001,1.25
2022-07-16T06:15:00Z,3,68,0,343.75,13.38,13.38,1.5
2022-07-16T06:30:00Z,2.5,64.75,0,384.835,13.8175,13.8175,1.9224999999999999
2022-07-16T06:45:00Z,2,61.5,0,425.91999999999996,14.255,14.255,2.3449999999999998
2022-07-16T07:00:00Z,1.5,58.25,0,467.005,14.6925,14.6925,2.7675
2022-07-16T07:15:00Z,1,55,0,508.09,15.13,15.13,3.19
2022-07-16T07:30:00Z,1.5,53.5,0,532.2975,15.4425,15.4425,3.315
2022-07-16T07:45:00Z,2,52,0,556.505,15.754999999999999,15.754999999999999,3.44
